Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,City,Region,Distance_KM,Pickup_Delay_Minutes,Demand_Pressure,Festival,Is_Monsoon
SYN2025061600366,31,4.8,19.026478,73.043452,19.119415,72.964326,2025-06-16,19:33:05,19:53:05,Stormy,Low,scooter,Metropolitian,63,Outdoors,Mumbai,West,8.32,20,0.945,None,True
SYN2025061600835,26,5.0,19.225137,73.005452,19.224953,72.833249,2025-06-16,21:06:41,21:20:41,Cloudy,Low,motorcycle,Metropolitian,96,Apparel,Mumbai,West,18.08,14,0.945,None,True
SYN2025061600170,23,4.8,17.403891,78.4627,17.280548,78.523454,2025-06-16,08:45:05,08:54:05,Windy,Low,motorcycle,Metropolitian,78,Clothing,Hyderabad,South,6.45,9,0.945,None,True
SYN2025061600486,36,4.5,18.390742,73.93102,18.382291,73.907423,2025-06-16,22:50:06,23:05:06,Cloudy,Low,motorcycle,Metropolitian,55,Apparel,Pune,West,2.49,15,0.945,None,True
SYN2025061600139,33,4.6,18.62799,73.863117,18.682256,73.809007,2025-06-16,22:57:52,23:08:52,Cloudy,Low,motorcycle,Metropolitian,73,Jewelry,Pune,West,5.7,11,0.945,None,True
SYN2025061600089,28,4.7,18.996696,72.882293,18.98627,72.763285,2025-06-16,18:20:29,18:39:29,Stormy,Jam,motorcycle,Metropolitian,100,Kitchen,Mumbai,West,12.51,19,0.945,None,True
SYN2025061600161,40,5.0,13.031407,77.602194,12.962587,77.620154,2025-06-16,12:37:02,12:46:02,Sandstorms,Low,motorcycle,Metropolitian,41,Kitchen,Bengaluru,South,1.95,9,0.945,None,True
SYN2025061600059,40,5.0,22.580222,75.865609,22.750265,75.825061,2025-06-16,19:09:47,19:24:47,Stormy,Low,motorcycle,Urban,50,Kitchen,Indore,Central,4.17,15,0.945,None,True
SYN2025061600057,23,4.8,17.398665,78.558661,17.239247,78.651105,2025-06-16,22:17:44,22:34:44,Fog,Jam,motorcycle,Urban,87,Skincare,Hyderabad,South,9.82,17,0.945,None,True
SYN2025061600917,33,4.5,12.965628,77.604709,13.045374,77.4225,2025-06-16,22:34:13,22:47:13,Windy,Low,scooter,Metropolitian,84,Grocery,Bengaluru,South,19.74,13,0.945,None,True
SYN2025061600489,36,5.0,22.920604,72.49886,23.006233,72.533045,2025-06-16,00:23:53,00:40:53,Fog,Jam,motorcycle,Metropolitian,98,Grocery,Ahmedabad,West,3.5,17,0.945,None,True
SYN2025061600771,27,4.9,18.597487,73.699972,18.595754,73.908354,2025-06-16,09:53:00,10:10:00,Stormy,Low,scooter,Metropolitian,72,Cosmetics,Pune,West,21.96,17,0.945,None,True
SYN2025061600287,22,4.5,22.777855,75.938431,22.67837,75.734071,2025-06-16,22:01:02,22:20:02,Windy,Jam,scooter,Urban,121,Electronics,Indore,Central,20.96,19,0.945,None,True
SYN2025061600919,27,4.1,22.63447,75.976144,22.910943,75.933786,2025-06-16,19:36:10,19:57:10,Stormy,Jam,motorcycle,Metropolitian,67,Cosmetics,Indore,Central,4.38,21,0.945,None,True
SYN2025061600643,23,4.7,19.203196,72.944597,19.219186,73.051216,2025-06-16,18:30:24,18:40:24,Cloudy,Medium,motorcycle,Metropolitian,65,Kitchen,Mumbai,West,11.2,10,0.945,None,True
SYN2025061600075,27,4.4,12.951808,77.636774,12.820276,77.748048,2025-06-16,15:19:11,15:34:11,Cloudy,Jam,motorcycle,Metropolitian,126,Electronics,Bengaluru,South,12.06,15,0.945,None,True
SYN2025061600275,32,5.0,13.156006,80.111424,13.093971,80.187632,2025-06-16,22:57:36,23:23:36,Stormy,Jam,scooter,Metropolitian,83,Toys,Chennai,South,8.25,26,0.945,None,True
SYN2025061600344,29,4.5,13.014986,77.651835,12.936485,77.66318,2025-06-16,18:35:39,18:58:39,Stormy,Jam,motorcycle,Urban,57,Kitchen,Bengaluru,South,1.24,23,0.945,None,True
SYN2025061600538,29,4.5,27.021916,75.691676,26.886045,75.524733,2025-06-16,21:11:07,21:30:07,Windy,Jam,van,Other,89,Snacks,Jaipur,North,16.55,19,0.945,None,True
SYN2025061600735,33,4.6,13.115444,80.149646,13.074708,80.086967,2025-06-16,18:15:29,18:37:29,Sandstorms,Jam,motorcycle,Metropolitian,77,Electronics,Chennai,South,6.79,22,0.945,None,True
SYN2025061600906,18,4.4,28.69717,77.303641,28.620819,77.25603,2025-06-16,18:58:05,19:17:05,Stormy,Low,motorcycle,Metropolitian,36,Clothing,Delhi,North,4.65,19,0.945,None,True
SYN2025061600265,28,4.1,20.120844,85.743599,20.246193,85.887432,2025-06-16,13:56:45,14:17:45,Stormy,Jam,motorcycle,Metropolitian,127,Snacks,Bhubaneswar,East,15.01,21,0.945,None,True
SYN2025061600435,25,4.5,12.892086,77.557892,12.93146,77.749295,2025-06-16,23:18:04,23:39:04,Windy,Jam,scooter,Metropolitian,132,Books,Bengaluru,South,20.75,21,0.945,None,True
SYN2025061600651,35,4.8,13.143414,80.293934,12.958983,80.409157,2025-06-16,08:16:41,08:31:41,Fog,Jam,motorcycle,Urban,103,Grocery,Chennai,South,12.49,15,0.945,None,True
SYN2025061600734,25,4.4,23.170813,72.557969,23.226103,72.43693,2025-06-16,11:29:29,11:47:29,Sunny,Jam,motorcycle,Metropolitian,78,Pet Supplies,Ahmedabad,West,12.37,18,0.945,None,True
SYN2025061600562,24,4.0,17.285336,78.432818,17.428262,78.512106,2025-06-16,18:40:16,18:50:16,Stormy,Medium,motorcycle,Urban,65,Pet Supplies,Hyderabad,South,8.42,10,0.945,None,True
SYN2025061600668,20,4.7,13.051119,77.701707,13.122992,77.596061,2025-06-16,20:46:19,21:05:19,Windy,Jam,scooter,Urban,87,Outdoors,Bengaluru,South,11.44,19,0.945,None,True
SYN2025061600816,33,4.3,22.673451,75.845737,22.340049,75.964273,2025-06-16,22:06:18,22:15:18,Stormy,Low,motorcycle,Metropolitian,57,Home,Indore,Central,12.19,9,0.945,None,True
SYN2025061600257,33,4.7,12.884296,77.498787,12.999901,77.559943,2025-06-16,09:20:47,09:41:47,Sunny,Jam,scooter,Urban,48,Skincare,Bengaluru,South,6.63,21,0.945,None,True
SYN2025061600330,31,4.7,19.017168,72.82129,19.025021,72.813168,2025-06-16,08:46:50,08:55:50,Fog,Low,motorcycle,Metropolitian,56,Grocery,Mumbai,West,0.85,9,0.945,None,True
SYN2025061600585,27,4.6,23.022255,72.622967,22.905596,72.764016,2025-06-16,22:27:02,22:36:02,Cloudy,Low,motorcycle,Metropolitian,91,Jewelry,Ahmedabad,West,14.44,9,0.945,None,True
SYN2025061600231,30,4.6,26.82705,75.979021,26.941768,76.11973,2025-06-16,23:38:05,23:51:05,Sunny,Medium,scooter,Metropolitian,91,Cosmetics,Jaipur,North,13.96,13,0.945,None,True
SYN2025061600897,26,4.7,18.563123,73.939321,18.442325,74.136871,2025-06-16,18:13:55,18:28:55,Sandstorms,Low,motorcycle,Metropolitian,95,Toys,Pune,West,20.83,15,0.945,None,True
SYN2025061600319,34,4.0,22.878148,75.877058,22.981541,75.872722,2025-06-16,19:33:45,19:47:45,Sandstorms,Jam,scooter,Metropolitian,66,Electronics,Indore,Central,0.5,14,0.945,None,True
SYN2025061600483,36,4.4,13.095612,80.297056,13.041534,80.451666,2025-06-16,09:16:02,09:23:02,Windy,Low,scooter,Semi-Urban,104,Skincare,Chennai,South,16.75,7,0.945,None,True
SYN2025061600485,36,4.5,18.593878,73.837556,18.677233,73.828655,2025-06-16,20:18:40,20:34:40,Stormy,Low,motorcycle,Urban,42,Skincare,Pune,West,0.95,16,0.945,None,True
SYN2025061600892,30,4.6,20.325299,85.753236,20.357393,85.890442,2025-06-16,19:58:28,20:12:28,Stormy,Low,motorcycle,Urban,71,Shoes,Bhubaneswar,East,14.31,14,0.945,None,True
SYN2025061600398,28,5.0,18.563923,73.928525,18.535332,73.869127,2025-06-16,13:26:40,13:39:40,Sunny,Low,motorcycle,Metropolitian,72,Kitchen,Pune,West,6.26,13,0.945,None,True
SYN2025061600316,33,4.2,22.580332,88.297525,22.6023,88.408146,2025-06-16,21:28:35,21:46:35,Sandstorms,Jam,motorcycle,Urban,72,Grocery,Kolkata,East,11.36,18,0.945,None,True
SYN2025061600729,34,4.5,23.048567,72.519216,23.058134,72.561929,2025-06-16,22:31:12,22:38:12,Cloudy,Low,scooter,Metropolitian,58,Outdoors,Ahmedabad,West,4.37,7,0.945,None,True
SYN2025061600507,36,4.8,17.409143,78.46029,17.481598,78.526162,2025-06-16,19:01:57,19:11:57,Sandstorms,High,motorcycle,Metropolitian,79,Jewelry,Hyderabad,South,6.99,10,0.945,None,True
SYN2025061600178,27,4.4,22.718691,75.821442,22.793771,75.914411,2025-06-16,13:28:40,13:44:40,Fog,Jam,motorcycle,Urban,97,Sports,Indore,Central,9.53,16,0.945,None,True
SYN2025061600367,45,4.5,23.160015,77.435396,23.133069,77.349252,2025-06-16,20:01:21,20:12:21,Stormy,Low,motorcycle,Urban,53,Home,Bhopal,Central,8.81,11,0.945,None,True
SYN2025061600669,18,4.8,17.404015,78.379161,17.418533,78.235459,2025-06-16,18:58:15,19:10:15,Cloudy,High,van,Metropolitian,101,Pet Supplies,Hyderabad,South,15.25,12,0.945,None,True
SYN2025061600574,25,4.7,22.569663,88.501459,22.642215,88.547976,2025-06-16,21:53:06,22:02:06,Windy,Medium,scooter,Metropolitian,57,Pet Supplies,Kolkata,East,4.78,9,0.945,None,True
SYN2025061600084,31,4.4,26.818366,81.104699,26.746366,81.088524,2025-06-16,14:45:37,14:55:37,Sunny,Medium,motorcycle,Metropolitian,62,Kitchen,Lucknow,North,1.61,10,0.945,None,True
SYN2025061600044,39,4.6,18.360265,73.832908,18.29324,73.971832,2025-06-16,23:16:55,23:33:55,Cloudy,Jam,motorcycle,Metropolitian,128,Grocery,Pune,West,14.66,17,0.945,None,True
SYN2025061600373,30,4.9,13.086461,80.199991,13.042513,80.234282,2025-06-16,17:27:18,17:33:18,Sandstorms,Low,motorcycle,Metropolitian,33,Shoes,Chennai,South,3.72,6,0.945,None,True
SYN2025061600355,34,4.6,26.895775,75.67131,26.968131,75.468152,2025-06-16,23:50:36,00:09:36,Cloudy,Jam,motorcycle,Metropolitian,151,Snacks,Jaipur,North,20.14,19,0.945,None,True
SYN2025061600695,39,4.8,13.033795,77.593921,12.881451,77.816326,2025-06-16,18:14:20,18:22:20,Fog,Medium,scooter,Metropolitian,115,Apparel,Bengaluru,South,24.1,8,0.945,None,True
SYN2025061700966,46,5.0,17.40352,78.485685,17.52496,78.570484,2025-06-17,23:57:58,00:14:58,Cloudy,Jam,motorcycle,Metropolitian,120,Outdoors,Hyderabad,South,9.0,17,1.025,None,True
SYN2025061700420,25,4.6,17.393859,78.541969,17.140613,78.417464,2025-06-17,23:57:38,00:05:38,Sandstorms,Medium,motorcycle,Metropolitian,87,Clothing,Hyderabad,South,13.23,8,1.025,None,True
SYN2025061700835,24,4.5,23.285554,77.519925,23.328217,77.408178,2025-06-17,21:08:54,21:20:54,Windy,Jam,scooter,Metropolitian,92,Outdoors,Bhopal,Central,11.41,12,1.025,None,True
SYN2025061700921,30,4.8,26.925871,80.933712,27.024673,80.998481,2025-06-17,13:21:56,13:38:56,Sunny,Jam,scooter,Metropolitian,82,Outdoors,Lucknow,North,6.42,17,1.025,None,True
SYN2025061700680,27,4.6,18.969813,72.825455,18.958398,72.783431,2025-06-17,22:32:59,22:50:59,Stormy,Jam,scooter,Metropolitian,59,Toys,Mumbai,West,4.42,18,1.025,None,True
SYN2025061700117,27,5.0,12.989823,77.707046,12.803948,77.782619,2025-06-17,20:56:59,21:12:59,Fog,Jam,motorcycle,Metropolitian,106,Toys,Bengaluru,South,8.2,16,1.025,None,True
SYN2025061700779,30,4.4,26.921985,75.817921,27.01333,75.934772,2025-06-17,10:46:45,11:02:45,Sandstorms,High,motorcycle,Metropolitian,107,Cosmetics,Jaipur,North,11.58,16,1.025,None,True
SYN2025061700247,33,4.7,17.33105,78.284304,17.165754,78.216794,2025-06-17,09:50:59,10:05:59,Stormy,Medium,scooter,Metropolitian,48,Kitchen,Hyderabad,South,7.18,15,1.025,None,True
SYN2025061700653,35,5.0,19.172246,72.884963,19.299279,72.753396,2025-06-17,10:27:56,10:40:56,Sandstorms,Medium,scooter,Metropolitian,96,Snacks,Mumbai,West,13.81,13,1.025,None,True
SYN2025061700423,31,4.9,23.194889,72.467105,23.211627,72.584907,2025-06-17,17:15:41,17:28:41,Stormy,Low,motorcycle,Metropolitian,83,Pet Supplies,Ahmedabad,West,12.04,13,1.025,None,True
SYN2025061700349,36,4.8,22.586157,88.422405,22.699303,88.36172,2025-06-17,23:42:00,23:57:00,Fog,Jam,scooter,Metropolitian,103,Clothing,Kolkata,East,6.23,15,1.025,None,True
SYN2025061700934,32,4.7,26.845526,81.029419,26.830957,80.966793,2025-06-17,23:02:33,23:21:33,Sandstorms,Jam,motorcycle,Urban,56,Shoes,Lucknow,North,6.21,19,1.025,None,True
SYN2025061700470,29,4.5,28.667812,77.256021,28.714137,77.370479,2025-06-17,10:16:49,10:23:49,Fog,Low,scooter,Metropolitian,71,Shoes,Delhi,North,11.16,7,1.025,None,True
SYN2025061700405,26,4.6,23.425898,77.551564,23.517619,77.696753,2025-06-17,19:16:07,19:26:07,Windy,Low,scooter,Metropolitian,78,Cosmetics,Bhopal,Central,14.81,10,1.025,None,True
SYN2025061700996,40,4.7,13.11449,80.330482,12.984776,80.442729,2025-06-17,09:01:53,09:10:53,Sunny,High,motorcycle,Metropolitian,89,Shoes,Chennai,South,12.16,9,1.025,None,True
SYN2025061700876,32,4.3,28.510987,77.125418,28.614661,77.251724,2025-06-17,22:26:57,22:47:57,Stormy,Jam,motorcycle,Urban,94,Snacks,Delhi,North,12.34,21,1.025,None,True
SYN2025061700894,26,4.6,23.285467,77.332602,23.166813,77.339509,2025-06-17,09:09:42,09:26:42,Windy,High,motorcycle,Urban,33,Books,Bhopal,Central,0.74,17,1.025,None,True
SYN2025061700743,35,4.7,17.457544,78.5822,17.366438,78.535548,2025-06-17,23:38:39,23:59:39,Stormy,Jam,motorcycle,Urban,75,Clothing,Hyderabad,South,4.95,21,1.025,None,True
SYN2025061700240,30,4.1,22.6708,75.866577,22.711043,75.887098,2025-06-17,19:49:51,20:07:51,Fog,Jam,motorcycle,Metropolitian,78,Toys,Indore,Central,2.11,18,1.025,None,True
SYN2025061700114,42,4.4,26.769405,80.977332,26.901679,81.047549,2025-06-17,23:08:22,23:21:22,Sandstorms,Low,scooter,Metropolitian,58,Clothing,Lucknow,North,6.97,13,1.025,None,True
SYN2025061700094,34,4.2,20.443122,85.936785,20.326351,85.931187,2025-06-17,20:38:29,20:50:29,Sandstorms,High,scooter,Metropolitian,70,Cosmetics,Bhubaneswar,East,0.63,12,1.025,None,True
SYN2025061700847,32,4.9,23.209812,77.201249,23.236585,77.224917,2025-06-17,19:43:55,19:57:55,Stormy,Low,scooter,Metropolitian,60,Kitchen,Bhopal,Central,2.42,14,1.025,None,True
SYN2025061700223,26,4.8,26.922623,75.72016,26.940258,75.580122,2025-06-17,17:32:55,17:51:55,Cloudy,Jam,van,Metropolitian,128,Sports,Jaipur,North,13.88,19,1.025,None,True
SYN2025061700139,21,4.5,23.198407,77.306382,23.30649,77.162415,2025-06-17,12:43:33,12:52:33,Sunny,Medium,motorcycle,Metropolitian,103,Books,Bhopal,Central,14.71,9,1.025,None,True
SYN2025061700248,36,4.2,22.590358,88.39385,22.499263,88.518376,2025-06-17,18:02:52,18:22:52,Cloudy,Jam,van,Metropolitian,96,Toys,Kolkata,East,12.79,20,1.025,None,True
SYN2025061700908,26,4.9,19.159983,72.823084,19.185469,72.689556,2025-06-17,09:48:37,10:11:37,Stormy,Jam,motorcycle,Metropolitian,113,Home,Mumbai,West,14.02,23,1.025,None,True
SYN2025061700138,18,4.2,19.161609,72.927922,18.964865,72.790834,2025-06-17,23:48:36,00:03:36,Stormy,Low,motorcycle,Metropolitian,69,Kitchen,Mumbai,West,14.41,15,1.025,None,True
SYN2025061700887,34,4.6,22.630036,88.379587,22.483837,88.26417,2025-06-17,18:24:18,18:43:18,Fog,Jam,scooter,Metropolitian,112,Grocery,Kolkata,East,11.86,19,1.025,None,True
SYN2025061700943,27,4.6,13.027061,80.330564,13.139021,80.43245,2025-06-17,20:10:28,20:20:28,Sunny,Medium,motorcycle,Metropolitian,81,Kitchen,Chennai,South,11.04,10,1.025,None,True
SYN2025061700957,40,4.6,27.059603,75.669015,27.043135,75.464876,2025-06-17,20:02:48,20:12:48,Sunny,Medium,motorcycle,Other,83,Apparel,Jaipur,North,20.22,10,1.025,None,True
SYN2025061700452,22,4.3,26.876673,81.134572,26.678271,81.200297,2025-06-17,13:08:41,13:31:41,Stormy,Jam,motorcycle,Metropolitian,87,Home,Lucknow,North,6.54,23,1.025,None,True
SYN2025061700278,23,4.8,13.030882,77.463333,12.939239,77.418672,2025-06-17,12:48:08,12:53:08,Sunny,Low,scooter,Urban,31,Home,Bengaluru,South,4.84,5,1.025,None,True
SYN2025061700070,24,4.9,23.008735,72.322058,23.045092,72.22366,2025-06-17,19:14:32,19:32:32,Cloudy,Jam,scooter,Metropolitian,94,Books,Ahmedabad,West,10.07,18,1.025,None,True
SYN2025061700990,31,4.8,23.0905,72.627706,23.091072,72.653031,2025-06-17,15:25:59,15:43:59,Fog,Jam,motorcycle,Metropolitian,75,Books,Ahmedabad,West,2.59,18,1.025,None,True
SYN2025061700503,25,4.5,13.024369,80.272169,13.171488,80.060498,2025-06-17,16:55:42,17:16:42,Stormy,Jam,motorcycle,Metropolitian,110,Apparel,Chennai,South,22.93,21,1.025,None,True
SYN2025061700853,28,4.6,23.277518,77.500675,23.332814,77.577256,2025-06-17,21:08:14,21:21:14,Fog,Jam,motorcycle,Metropolitian,98,Kitchen,Bhopal,Central,7.82,13,1.025,None,True
SYN2025061700623,30,4.6,20.212871,85.73898,20.284808,85.690521,2025-06-17,19:03:40,19:26:40,Cloudy,Jam,motorcycle,Metropolitian,107,Apparel,Bhubaneswar,East,5.06,23,1.025,None,True
SYN2025061700037,27,4.4,12.861432,77.49719,12.859588,77.370298,2025-06-17,22:17:09,22:32:09,Stormy,Medium,motorcycle,Metropolitian,102,Skincare,Bengaluru,South,13.76,15,1.025,None,True
SYN2025061700687,26,4.9,28.64285,77.283456,28.516704,77.269998,2025-06-17,22:10:59,22:30:59,Stormy,Low,scooter,Urban,43,Skincare,Delhi,North,1.34,20,1.025,None,True
SYN2025061700412,23,4.7,26.937504,75.73274,27.006745,75.917232,2025-06-17,22:51:22,23:04:22,Fog,Low,van,Metropolitian,82,Apparel,Jaipur,North,18.28,13,1.025,None,True
SYN2025061700407,30,4.6,26.967477,75.622765,27.089866,75.635181,2025-06-17,22:11:29,22:17:29,Fog,Low,motorcycle,Metropolitian,48,Electronics,Jaipur,North,1.25,6,1.025,None,True
SYN2025061700497,32,4.5,19.063197,72.772883,19.147277,72.830438,2025-06-17,20:31:10,20:39:10,Sunny,Low,motorcycle,Other,48,Outdoors,Mumbai,West,6.05,8,1.025,None,True
SYN2025061700012,33,4.8,19.05407,73.012308,19.088885,73.126919,2025-06-17,22:47:55,22:57:55,Sandstorms,Low,scooter,Metropolitian,57,Pet Supplies,Mumbai,West,12.04,10,1.025,None,True
SYN2025061700198,23,4.3,19.194911,72.939663,19.082543,73.011343,2025-06-17,22:19:31,22:30:31,Sandstorms,Low,scooter,Metropolitian,70,Toys,Mumbai,West,7.53,11,1.025,None,True
SYN2025061700173,36,4.7,13.023043,77.576024,13.026216,77.576528,2025-06-17,23:20:27,23:35:27,Stormy,Low,scooter,Metropolitian,35,Snacks,Bengaluru,South,0.5,15,1.025,None,True
SYN2025061700965,33,4.7,28.466123,77.196912,28.484293,77.184429,2025-06-17,08:43:00,09:00:00,Sandstorms,Medium,scooter,Urban,25,Outdoors,Delhi,North,1.22,17,1.025,None,True
SYN2025061700499,31,4.5,26.76334,75.729608,26.585884,75.699618,2025-06-17,22:47:48,23:06:48,Sandstorms,Jam,motorcycle,Metropolitian,100,Books,Jaipur,North,3.0,19,1.025,None,True
SYN2025061700700,27,4.6,13.102248,80.400263,13.191377,80.454033,2025-06-17,21:20:45,21:29:45,Sandstorms,Low,motorcycle,Urban,60,Pet Supplies,Chennai,South,5.82,9,1.025,None,True
SYN2025061700310,32,4.5,22.957864,72.492887,22.93266,72.435329,2025-06-17,21:42:45,22:03:45,Sandstorms,Jam,scooter,Metropolitian,98,Kitchen,Ahmedabad,West,5.89,21,1.025,None,True
SYN2025061700163,27,5.0,22.586567,88.4758,22.559017,88.750602,2025-06-17,19:50:19,20:05:19,Cloudy,Medium,motorcycle,Metropolitian,126,Kitchen,Kolkata,East,28.22,15,1.025,None,True
SYN2025061700013,26,4.6,19.105982,72.832389,19.257406,72.791305,2025-06-17,11:04:37,11:14:37,Sunny,Jam,motorcycle,Metropolitian,62,Sports,Mumbai,West,4.32,10,1.025,None,True
SYN2025061700259,34,4.8,17.284374,78.481412,17.378136,78.623424,2025-06-17,11:02:45,11:14:45,Stormy,Low,van,Metropolitian,88,Skincare,Hyderabad,South,15.08,12,1.025,None,True
SYN2025061700639,33,4.3,26.881099,80.923812,26.848038,81.185172,2025-06-17,15:04:26,15:23:26,Stormy,Medium,scooter,Metropolitian,119,Shoes,Lucknow,North,25.93,19,1.025,None,True
SYN2025061700481,34,4.5,17.244836,78.449967,17.154182,78.418096,2025-06-17,20:35:07,20:57:07,Sandstorms,High,motorcycle,Metropolitian,89,Clothing,Hyderabad,South,3.39,22,1.025,None,True
SYN2025061700268,20,4.9,20.231825,85.883347,20.392581,85.944151,2025-06-17,23:05:36,23:26:36,Fog,Jam,scooter,Metropolitian,90,Home,Bhubaneswar,East,6.35,21,1.025,None,True
SYN2025061700566,26,4.4,20.229344,85.797765,20.34244,85.84068,2025-06-17,09:05:59,09:20:59,Sandstorms,Jam,scooter,Urban,86,Outdoors,Bhubaneswar,East,4.48,15,1.025,None,True
SYN2025061700975,19,4.8,23.166815,77.372749,23.207311,77.623673,2025-06-17,09:59:21,10:15:21,Sandstorms,Low,scooter,Metropolitian,95,Snacks,Bhopal,Central,25.65,16,1.025,None,True
SYN2025061700188,36,4.9,22.528557,88.442998,22.434607,88.466942,2025-06-17,20:44:42,21:01:42,Sunny,Jam,motorcycle,Urban,68,Kitchen,Kolkata,East,2.47,17,1.025,None,True
SYN2025061700244,27,4.4,26.848537,80.950959,26.720945,80.966136,2025-06-17,19:48:55,20:07:55,Windy,Jam,motorcycle,Metropolitian,69,Electronics,Lucknow,North,1.53,19,1.025,None,True
SYN2025061700883,32,4.3,13.083549,80.148356,13.11794,80.404944,2025-06-17,17:18:02,17:36:02,Cloudy,Jam,scooter,Metropolitian,150,Cosmetics,Chennai,South,27.79,18,1.025,None,True
SYN2025061700179,25,5.0,22.57935,88.428143,22.503834,88.354103,2025-06-17,18:42:46,19:03:46,Sandstorms,Jam,scooter,Urban,64,Skincare,Kolkata,East,7.61,21,1.025,None,True
SYN2025061700899,30,4.3,12.88639,80.108801,12.767249,80.229145,2025-06-17,16:48:14,17:08:14,Sandstorms,Jam,van,Urban,83,Sports,Chennai,South,13.05,20,1.025,None,True
SYN2025061700617,32,4.8,22.637939,88.307812,22.533803,88.272086,2025-06-17,15:09:08,15:24:08,Sandstorms,Jam,scooter,Urban,56,Clothing,Kolkata,East,3.67,15,1.025,None,True
SYN2025061701010,31,4.2,23.235122,77.400051,23.188728,77.456126,2025-06-17,19:48:24,20:02:24,Sunny,High,scooter,Metropolitian,67,Jewelry,Bhopal,Central,5.73,14,1.025,None,True
SYN2025061700167,33,4.8,17.300513,78.391573,17.162665,78.576822,2025-06-17,23:20:23,23:40:23,Stormy,Jam,van,Urban,102,Apparel,Hyderabad,South,19.68,20,1.025,None,True
SYN2025061700818,36,4.5,13.108553,77.572123,13.032062,77.44084,2025-06-17,14:26:43,14:39:43,Fog,Jam,motorcycle,Metropolitian,134,Pet Supplies,Bengaluru,South,14.22,13,1.025,None,True
SYN2025061700273,32,4.5,26.911028,75.843425,26.851158,75.657685,2025-06-17,08:00:06,08:08:06,Sunny,High,motorcycle,Metropolitian,118,Books,Jaipur,North,18.42,8,1.025,None,True
SYN2025061700701,22,4.9,26.788436,80.876783,26.784195,80.843548,2025-06-17,23:48:18,23:54:18,Cloudy,Low,scooter,Urban,58,Kitchen,Lucknow,North,3.3,6,1.025,None,True
SYN2025061700892,25,4.6,22.717737,75.922658,22.764397,75.867138,2025-06-17,09:48:50,09:53:50,Cloudy,Low,scooter,Metropolitian,51,Electronics,Indore,Central,5.69,5,1.025,None,True
SYN2025061700112,23,4.6,13.057457,80.119648,12.994692,80.024964,2025-06-17,17:21:39,17:46:39,Stormy,Jam,van,Urban,75,Sports,Chennai,South,10.26,25,1.025,None,True
SYN2025061800826,28,5.0,26.752922,75.736671,26.839312,75.749335,2025-06-18,08:27:08,08:39:08,Sandstorms,Low,motorcycle,Metropolitian,34,Apparel,Jaipur,North,1.27,12,0.919,None,True
SYN2025061800798,28,4.5,18.497599,73.769024,18.436508,73.798773,2025-06-18,20:10:13,20:19:13,Sunny,Low,motorcycle,Metropolitian,41,Pet Supplies,Pune,West,3.14,9,0.919,None,True
SYN2025061800204,21,4.8,23.357592,77.253318,23.185163,77.260889,2025-06-18,23:02:12,23:07:12,Cloudy,Medium,motorcycle,Metropolitian,63,Home,Bhopal,Central,0.84,5,0.919,None,True
SYN2025061800521,27,4.7,18.46263,73.936656,18.305955,74.009371,2025-06-18,18:51:21,19:04:21,Fog,Low,scooter,Metropolitian,74,Cosmetics,Pune,West,7.68,13,0.919,None,True
SYN2025061800398,25,4.4,22.667486,88.410682,22.671932,88.364776,2025-06-18,16:47:03,17:06:03,Cloudy,Jam,motorcycle,Metropolitian,92,Kitchen,Kolkata,East,4.71,19,0.919,None,True
SYN2025061800145,30,5.0,19.003095,72.948264,19.019505,73.004964,2025-06-18,22:56:42,23:01:42,Cloudy,Low,motorcycle,Urban,40,Sports,Mumbai,West,5.96,5,0.919,None,True
SYN2025061800117,27,4.5,13.110227,80.292655,12.821578,80.119536,2025-06-18,21:44:09,21:53:09,Cloudy,Low,scooter,Metropolitian,94,Sports,Chennai,South,18.77,9,0.919,None,True
SYN2025061800334,28,4.4,22.642884,75.828079,22.77737,75.710637,2025-06-18,08:24:13,08:35:13,Fog,Low,scooter,Urban,67,Grocery,Indore,Central,12.05,11,0.919,None,True
SYN2025061800612,23,4.6,17.555472,78.444111,17.517597,78.427371,2025-06-18,10:19:11,10:27:11,Windy,Low,motorcycle,Metropolitian,49,Apparel,Hyderabad,South,1.78,8,0.919,None,True
SYN2025061800385,42,4.4,20.140822,85.818724,20.052019,85.769036,2025-06-18,12:39:41,12:52:41,Fog,Low,motorcycle,Urban,62,Books,Bhubaneswar,East,5.19,13,0.919,None,True
SYN2025061800267,32,4.7,17.533096,78.500339,17.701154,78.62019,2025-06-18,16:24:09,16:32:09,Sunny,Low,motorcycle,Metropolitian,87,Jewelry,Hyderabad,South,12.71,8,0.919,None,True
SYN2025061800007,18,5.0,19.135724,72.86226,19.169035,72.830383,2025-06-18,23:34:20,23:50:20,Cloudy,Jam,van,Metropolitian,86,Jewelry,Mumbai,West,3.35,16,0.919,None,True
SYN2025061800123,38,3.9,18.605066,73.939565,18.681795,73.769818,2025-06-18,20:29:01,20:35:01,Windy,Medium,motorcycle,Urban,76,Outdoors,Pune,West,17.89,6,0.919,None,True
